basin,year,site,country,latitude,longitude,eqr,urb.full,crop.full,tree.full,temp.change
SW03,2017,104000033,sweden,65.4433315,14.52078065,0.945127436,0,0.001090932,0.384008214,0.049341526
SW03,2017,104000003,sweden,65.59238888,19.08386106,1,0,0,0.825974026,0.049341526
SW03,2017,104000002,sweden,58.64190274,11.34617928,1.160335196,0,0.0625,0.9375,0.049341526
SW03,2017,104000027,sweden,57.63659531,15.57920079,1.189013035,0,0.04173531,0.911861614,0.049341526
SW03,2017,104000004,sweden,56.52188205,13.33344097,1.217504655,0,0.076086957,0.891304348,0.049341526
SW03,2017,104000009,sweden,56.94372256,13.11062972,1.129795158,0,0.068965517,0.896551724,0.049341526
SW03,2017,104000008,sweden,57.01788065,15.33768897,1.162011173,0,0,0.998344371,0.049341526
SW03,2017,104000034,sweden,55.72071787,14.15550167,1.222532588,0.00140647,0.13466948,0.725386779,0.049341526
SW03,2017,104000017,sweden,66.11376285,23.3200362,0.888888889,0,0.001063991,0.874981,0.049341526
SW03,2017,104000012,sweden,57.71679042,13.81641707,1.210428305,0,0,0.75,0.049341526
SW03,2017,104000032,sweden,55.645614,13.81617245,1,0.001577287,0.635449527,0.156545741,0.049341526
SW03,2017,104000029,sweden,62.25942694,16.26798186,0.777777778,0,0,0.914285714,0.049341526
SW03,2017,104000025,sweden,57.06621757,12.78971457,1.175418994,0,0,1,0.049341526
SW03,2017,104000022,sweden,59.55511339,18.57075767,1.030353818,0,0.016850668,0.897152818,0.049341526
SW03,2017,104000037,sweden,58.74301452,16.46749386,1.111731844,0,0.034722222,0.928819444,0.049341526
SW03,2017,104000036,sweden,57.34637541,16.47043134,1.110986965,0.000252334,0.052990159,0.882244091,0.049341526
SW03,2018,104000034,sweden,55.72071787,14.15550167,1.252700186,0.00140647,0.137834037,0.720112518,0.049341526
SW03,2018,104000033,sweden,65.4433315,14.52078065,0.777777778,0,0.001090932,0.382018867,0.049341526
SW03,2018,104000029,sweden,62.25942694,16.26798186,0.888888889,0,0,0.914285714,0.049341526
SW03,2018,104000027,sweden,57.63659531,15.57920079,1.222905028,0,0.048599671,0.901153213,0.049341526
SW03,2018,104000036,sweden,57.34637541,16.47043134,1.087337058,0.000252334,0.0592144,0.874001178,0.049341526
SW03,2018,104000009,sweden,56.94372256,13.11062972,1.175418994,0,0.068965517,0.862068966,0.049341526
SW03,2018,104000008,sweden,57.01788065,15.33768897,1.19310987,0,0,0.998344371,0.049341526
SW03,2018,104000005,sweden,64.6773374,20.38976032,0.888888889,0,0.003518649,0.847642505,0.049341526
SW03,2018,104000032,sweden,55.645614,13.81617245,1.13538175,0.001577287,0.635449527,0.156545741,0.049341526
SW03,2018,104000004,sweden,56.52188205,13.33344097,1.266294227,0,0.076086957,0.891304348,0.049341526
SW03,2018,104000003,sweden,65.59238888,19.08386106,0.888888889,0,0,0.825974026,0.049341526
SW03,2018,104000002,sweden,58.64190274,11.34617928,1.123463687,0,0.0625,0.9375,0.049341526
SW03,2018,104000025,sweden,57.06621757,12.78971457,1.090689013,0,0,1,0.049341526
SW03,2018,104000022,sweden,59.55511339,18.57075767,0.969832402,0,0.019174898,0.894247531,0.049341526
SW03,2018,104000017,sweden,66.11376285,23.3200362,0.995405819,0,0.00129199,0.860769114,0.049341526
SW03,2018,104000012,sweden,57.71679042,13.81641707,1.184357542,0,0,0.75,0.049341526
SW03,2018,104000037,sweden,58.74301452,16.46749386,1,0,0.034722222,0.928819444,0.049341526
SW04,2007,104000007,sweden,57.85645234,15.36137596,1.252700186,0.000238095,0.079047619,0.809404762,0.069039922
SW04,2007,104000023,sweden,58.69992194,14.63980049,1.15716946,0,0,1,0.069039922
SW04,2007,104000026,sweden,60.01157277,17.84852688,1,0,0.031690141,0.959507042,0.069039922
SW04,2007,104000031,sweden,58.02399552,14.13214571,1.241527002,0,0.022689076,0.894117647,0.069039922
SW04,2007,104000011,sweden,57.98913746,15.05237869,1.194040968,0,0.24137931,0.75862069,0.069039922
SW04,2008,104000023,sweden,58.69992194,14.63980049,1.086219739,0,0,1,0.069039922
SW04,2008,104000007,sweden,57.85645234,15.36137596,1.201489758,0.000238095,0.079047619,0.809404762,0.069039922
SW04,2008,104000026,sweden,60.01157277,17.84852688,0.8,0,0.031690141,0.959507042,0.069039922
SW04,2008,104000031,sweden,58.02399552,14.13214571,1.010986965,0,0.029411765,0.887394958,0.069039922
SW04,2008,104000011,sweden,57.98913746,15.05237869,1.158659218,0,0.24137931,0.75862069,0.069039922
SW04,2009,104000007,sweden,57.85645234,15.36137596,1.187150838,0.000238095,0.081547619,0.805357143,0.069039922
SW04,2009,104000031,sweden,58.02399552,14.13214571,1.258845438,0,0.029411765,0.887394958,0.069039922
SW04,2009,104000011,sweden,57.98913746,15.05237869,1.254934823,0,0.24137931,0.75862069,0.069039922
SW04,2009,104000026,sweden,60.01157277,17.84852688,1,0,0.031690141,0.959507042,0.069039922
SW04,2009,104000023,sweden,58.69992194,14.63980049,1.049534451,0,0,1,0.069039922
SW04,2010,104000007,sweden,57.85645234,15.36137596,1.245437616,0.000238095,0.081547619,0.805357143,0.069039922
SW04,2010,104000026,sweden,60.01157277,17.84852688,1,0,0.031690141,0.959507042,0.069039922
SW04,2010,104000023,sweden,58.69992194,14.63980049,1.083426443,0,0,1,0.069039922
SW04,2010,104000011,sweden,57.98913746,15.05237869,1.14264432,0,0.24137931,0.75862069,0.069039922
SW04,2010,104000031,sweden,58.02399552,14.13214571,1.227374302,0,0.029411765,0.887394958,0.069039922
SW04,2011,104000011,sweden,57.98913746,15.05237869,1.163873371,0,0.24137931,0.75862069,0.069039922
SW04,2011,104000031,sweden,58.02399552,14.13214571,1.288640596,0,0.029411765,0.887394958,0.069039922
SW04,2011,104000007,sweden,57.85645234,15.36137596,1.204655493,0.000238095,0.084285714,0.802619048,0.069039922
SW04,2011,104000026,sweden,60.01157277,17.84852688,0.8,0,0.031690141,0.959507042,0.069039922
SW04,2011,104000023,sweden,58.69992194,14.63980049,1.096648045,0,0,1,0.069039922
SW04,2012,104000007,sweden,57.85645234,15.36137596,1.235195531,0.000238095,0.08452381,0.802261905,0.069039922
SW04,2012,104000011,sweden,57.98913746,15.05237869,1.199255121,0,0.24137931,0.75862069,0.069039922
SW04,2012,104000023,sweden,58.69992194,14.63980049,1.086219739,0,0,1,0.069039922
SW04,2012,104000026,sweden,60.01157277,17.84852688,1.124767225,0,0.031690141,0.959507042,0.069039922
SW04,2012,104000031,sweden,58.02399552,14.13214571,1.182122905,0,0.029411765,0.887394958,0.069039922
SW04,2013,104000023,sweden,58.69992194,14.63980049,1.098696462,0,0,1,0.069039922
SW04,2013,104000011,sweden,57.98913746,15.05237869,1.222532588,0,0.24137931,0.75862069,0.069039922
SW04,2013,104000031,sweden,58.02399552,14.13214571,1.303538175,0,0.029411765,0.887394958,0.069039922
SW04,2013,104000007,sweden,57.85645234,15.36137596,1.213407821,0.000238095,0.08452381,0.802261905,0.069039922
SW04,2013,104000026,sweden,60.01157277,17.84852688,1.067597765,0,0.031690141,0.959507042,0.069039922
SW04,2014,104000007,sweden,57.85645234,15.36137596,1.287150838,0.000238095,0.085833333,0.796071429,0.069039922
SW04,2014,104000026,sweden,60.01157277,17.84852688,0.8,0,0.031690141,0.959507042,0.069039922
SW04,2014,104000023,sweden,58.69992194,14.63980049,1.086219739,0,0,1,0.069039922
SW04,2014,104000011,sweden,57.98913746,15.05237869,1.194972067,0,0.24137931,0.75862069,0.069039922
SW04,2014,104000031,sweden,58.02399552,14.13214571,1.206331471,0,0.029411765,0.887394958,0.069039922
SW04,2015,104000023,sweden,58.69992194,14.63980049,1.174674115,0,0,1,0.069039922
SW04,2015,104000011,sweden,57.98913746,15.05237869,1.185102421,0,0.24137931,0.75862069,0.069039922
SW04,2015,104000026,sweden,60.01157277,17.84852688,1.152700186,0,0.031690141,0.959507042,0.069039922
SW04,2015,104000007,sweden,57.85645234,15.36137596,1.297392924,0.000238095,0.085833333,0.796071429,0.069039922
SW04,2015,104000031,sweden,58.02399552,14.13214571,1.249162011,0,0.029411765,0.887394958,0.069039922
SW04,2016,104000026,sweden,60.01157277,17.84852688,0.6,0,0.031690141,0.959507042,0.069039922
SW04,2016,104000007,sweden,57.85645234,15.36137596,1.248789572,0.000238095,0.086428571,0.79547619,0.069039922
SW04,2016,104000011,sweden,57.98913746,15.05237869,1.117318436,0,0.24137931,0.75862069,0.069039922
SW04,2016,104000031,sweden,58.02399552,14.13214571,1.22160149,0,0.029411765,0.887394958,0.069039922
SW04,2016,104000023,sweden,58.69992194,14.63980049,1.083426443,0,0,1,0.069039922
SW04,2017,104000026,sweden,60.01157277,17.84852688,0.6,0,0.035211268,0.954225352,0.069039922
SW04,2017,104000007,sweden,57.85645234,15.36137596,1.225139665,0.000238095,0.088452381,0.793333333,0.069039922
SW04,2017,104000011,sweden,57.98913746,15.05237869,1,0,0.24137931,0.75862069,0.069039922
SW04,2017,104000023,sweden,58.69992194,14.63980049,1.024208566,0,0,1,0.069039922
SW04,2017,104000031,sweden,58.02399552,14.13214571,1.21452514,0,0.029411765,0.887394958,0.069039922
SW05,2005,104000038,sweden,62.74460011,17.14521589,1.02,0,0,0.933864542,0.051906759
SW05,2005,104000141,sweden,58.91988155,11.41739662,1.15,0,0,0.874769797,0.051906759
SW05,2005,104000056,sweden,56.5709957,13.30077734,1.23,0,0.007832898,0.907310705,0.051906759
SW05,2005,104000142,sweden,60.75884134,16.42234351,1,0,0,1,0.051906759
SW05,2005,104000148,sweden,56.38718493,14.38372974,1.15,0,0.023310023,0.932400932,0.051906759
SW05,2005,104000074,sweden,57.5633623,14.31561965,1.26,0,0.045627376,0.935361217,0.051906759
SW05,2005,104000149,sweden,57.57078377,13.72861515,1.19,0,0.024655244,0.862933556,0.051906759
SW05,2005,104000084,sweden,62.84501102,17.37164106,1.03,0,0,1,0.051906759
SW05,2005,104000105,sweden,63.59719777,19.71432885,0.97,0,0,0.929878049,0.051906759
SW05,2005,104000086,sweden,56.87665328,12.79024972,1.23,0,0.007361963,0.942331288,0.051906759
SW05,2005,104000101,sweden,59.85355848,15.45489666,0.98,0,0,0.986725664,0.051906759
SW05,2005,104000073,sweden,61.73597403,16.45785745,0.89,0,0,0.992548435,0.051906759
SW05,2005,104000110,sweden,56.961963,13.06129874,1.17,0,0,1,0.051906759
SW05,2006,104000101,sweden,59.85355848,15.45489666,0.89,0,0,0.986725664,0.051906759
SW05,2006,104000084,sweden,62.84501102,17.37164106,1.05,0,0,1,0.051906759
SW05,2006,104000110,sweden,56.961963,13.06129874,1.18,0,0,1,0.051906759
SW05,2006,104000056,sweden,56.5709957,13.30077734,1.11,0,0.007832898,0.907310705,0.051906759
SW05,2006,104000105,sweden,63.59719777,19.71432885,0.78,0,0,0.929878049,0.051906759
SW05,2006,104000073,sweden,61.73597403,16.45785745,0.98,0,0,0.992548435,0.051906759
SW05,2006,104000074,sweden,57.5633623,14.31561965,1.27,0,0.045627376,0.935361217,0.051906759
SW05,2006,104000148,sweden,56.38718493,14.38372974,1.15,0,0.023310023,0.932400932,0.051906759
SW05,2006,104000149,sweden,57.57078377,13.72861515,1.23,0,0.024655244,0.862933556,0.051906759
SW05,2006,104000086,sweden,56.87665328,12.79024972,1.23,0,0.007361963,0.942331288,0.051906759
SW05,2006,104000142,sweden,60.75884134,16.42234351,1,0,0,1,0.051906759
SW05,2006,104000141,sweden,58.91988155,11.41739662,1.16,0,0,0.874769797,0.051906759
SW05,2006,104000038,sweden,62.74460011,17.14521589,1.02,0,0,0.933864542,0.051906759
SW05,2007,104000148,sweden,56.38718493,14.38372974,1.16,0,0.023310023,0.932400932,0.051906759
SW05,2007,104000101,sweden,59.85355848,15.45489666,0.98,0,0,0.986725664,0.051906759
SW05,2007,104000086,sweden,56.87665328,12.79024972,1.19,0,0.007361963,0.942331288,0.051906759
SW05,2007,104000110,sweden,56.961963,13.06129874,1.2,0,0,1,0.051906759
SW05,2007,104000142,sweden,60.75884134,16.42234351,1,0,0,1,0.051906759
SW05,2007,104000141,sweden,58.91988155,11.41739662,1.19,0,0,0.874769797,0.051906759
SW05,2007,104000038,sweden,62.74460011,17.14521589,1.05,0,0,0.933864542,0.051906759
SW05,2007,104000074,sweden,57.5633623,14.31561965,1.26,0,0.045627376,0.935361217,0.051906759
SW05,2007,104000084,sweden,62.84501102,17.37164106,1.05,0,0,1,0.051906759
SW05,2007,104000149,sweden,57.57078377,13.72861515,1.27,0,0.024655244,0.862933556,0.051906759
SW05,2007,104000073,sweden,61.73597403,16.45785745,0.97,0,0,0.992548435,0.051906759
SW05,2007,104000056,sweden,56.5709957,13.30077734,1.15,0,0.007832898,0.907310705,0.051906759
SW05,2007,104000105,sweden,63.59719777,19.71432885,0.89,0,0,0.929878049,0.051906759
SW05,2008,104000101,sweden,59.85355848,15.45489666,0.89,0,0,0.986725664,0.051906759
SW05,2008,104000074,sweden,57.5633623,14.31561965,1.25,0,0.045627376,0.935361217,0.051906759
SW05,2008,104000149,sweden,57.57078377,13.72861515,1.21,0,0.024655244,0.862933556,0.051906759
SW05,2008,104000086,sweden,56.87665328,12.79024972,1.21,0,0.007361963,0.942331288,0.051906759
SW05,2008,104000142,sweden,60.75884134,16.42234351,1.1,0,0,1,0.051906759
SW05,2008,104000056,sweden,56.5709957,13.30077734,1.13,0,0.016971279,0.896866841,0.051906759
SW05,2008,104000105,sweden,63.59719777,19.71432885,0.67,0,0,0.929878049,0.051906759
SW05,2008,104000038,sweden,62.74460011,17.14521589,1.08,0,0,0.933864542,0.051906759
SW05,2008,104000073,sweden,61.73597403,16.45785745,0.97,0,0,0.992548435,0.051906759
SW05,2008,104000148,sweden,56.38718493,14.38372974,1.13,0,0.023310023,0.932400932,0.051906759
SW05,2008,104000084,sweden,62.84501102,17.37164106,1.05,0,0,1,0.051906759
SW05,2008,104000141,sweden,58.91988155,11.41739662,1.19,0,0,0.874769797,0.051906759
SW05,2008,104000110,sweden,56.961963,13.06129874,1.11,0,0,1,0.051906759
SW05,2009,104000086,sweden,56.87665328,12.79024972,1.2,0,0.007361963,0.942331288,0.051906759
SW05,2009,104000038,sweden,62.74460011,17.14521589,1.07,0,0,0.933864542,0.051906759
SW05,2009,104000084,sweden,62.84501102,17.37164106,1.09,0,0,1,0.051906759
SW05,2009,104000149,sweden,57.57078377,13.72861515,1.27,0,0.024655244,0.862933556,0.051906759
SW05,2009,104000073,sweden,61.73597403,16.45785745,0.89,0,0,0.992548435,0.051906759
SW05,2009,104000074,sweden,57.5633623,14.31561965,1.24,0,0.045627376,0.935361217,0.051906759
SW05,2009,104000101,sweden,59.85355848,15.45489666,1,0,0,0.986725664,0.051906759
SW05,2009,104000110,sweden,56.961963,13.06129874,1.15,0,0,1,0.051906759
SW05,2009,104000056,sweden,56.5709957,13.30077734,1.19,0,0.018276762,0.889033943,0.051906759
SW05,2009,104000105,sweden,63.59719777,19.71432885,0.67,0,0,0.929878049,0.051906759
SW05,2009,104000148,sweden,56.38718493,14.38372974,1.18,0,0.023310023,0.932400932,0.051906759
SW05,2009,104000141,sweden,58.91988155,11.41739662,1.2,0,0,0.874769797,0.051906759
SW05,2009,104000142,sweden,60.75884134,16.42234351,0.89,0,0,1,0.051906759
SW05,2010,104000101,sweden,59.85355848,15.45489666,0.89,0,0,0.986725664,0.051906759
SW05,2010,104000084,sweden,62.84501102,17.37164106,1.04,0,0,1,0.051906759
SW05,2010,104000074,sweden,57.5633623,14.31561965,1.18,0,0.045627376,0.935361217,0.051906759
SW05,2010,104000148,sweden,56.38718493,14.38372974,1.16,0,0.023310023,0.932400932,0.051906759
SW05,2010,104000149,sweden,57.57078377,13.72861515,1.29,0,0.024655244,0.862933556,0.051906759
SW05,2010,104000105,sweden,63.59719777,19.71432885,0.87,0,0,0.929878049,0.051906759
SW05,2010,104000086,sweden,56.87665328,12.79024972,1.2,0,0.007361963,0.942331288,0.051906759
SW05,2010,104000142,sweden,60.75884134,16.42234351,1.1,0,0,1,0.051906759
SW05,2010,104000110,sweden,56.961963,13.06129874,1.27,0,0,1,0.051906759
SW05,2010,104000056,sweden,56.5709957,13.30077734,1.19,0,0.018276762,0.889033943,0.051906759
SW05,2010,104000073,sweden,61.73597403,16.45785745,1,0,0,0.992548435,0.051906759
SW05,2010,104000038,sweden,62.74460011,17.14521589,1.05,0,0,0.933864542,0.051906759
SW05,2010,104000141,sweden,58.91988155,11.41739662,1.26,0,0,0.874769797,0.051906759
SW05,2011,104000148,sweden,56.38718493,14.38372974,1.14,0,0.023310023,0.932400932,0.051906759
SW05,2011,104000084,sweden,62.84501102,17.37164106,1.01,0,0,1,0.051906759
SW05,2011,104000086,sweden,56.87665328,12.79024972,1.18,0,0.007361963,0.942331288,0.051906759
SW05,2011,104000074,sweden,57.5633623,14.31561965,1.24,0,0.045627376,0.935361217,0.051906759
SW05,2011,104000142,sweden,60.75884134,16.42234351,1.1,0,0,1,0.051906759
SW05,2011,104000101,sweden,59.85355848,15.45489666,0.98,0,0,0.986725664,0.051906759
SW05,2011,104000149,sweden,57.57078377,13.72861515,1.25,0,0.025491015,0.862097785,0.051906759
SW05,2011,104000073,sweden,61.73597403,16.45785745,0.89,0,0,0.992548435,0.051906759
SW05,2011,104000105,sweden,63.59719777,19.71432885,0.88,0,0,0.929878049,0.051906759
SW05,2011,104000038,sweden,62.74460011,17.14521589,1.05,0,0,0.929083665,0.051906759
SW05,2011,104000056,sweden,56.5709957,13.30077734,1.16,0,0.018276762,0.889033943,0.051906759
SW05,2011,104000141,sweden,58.91988155,11.41739662,1.21,0,0,0.874769797,0.051906759
SW05,2011,104000110,sweden,56.961963,13.06129874,1.21,0,0,1,0.051906759
SW05,2012,104000149,sweden,57.57078377,13.72861515,1.2,0,0.025491015,0.862097785,0.051906759
SW05,2012,104000148,sweden,56.38718493,14.38372974,1.13,0,0.023310023,0.932400932,0.051906759
SW05,2012,104000084,sweden,62.84501102,17.37164106,1.05,0,0,1,0.051906759
SW05,2012,104000074,sweden,57.5633623,14.31561965,1.26,0,0.045627376,0.935361217,0.051906759
SW05,2012,104000142,sweden,60.75884134,16.42234351,1,0,0,1,0.051906759
SW05,2012,104000105,sweden,63.59719777,19.71432885,0.86,0,0,0.929878049,0.051906759
SW05,2012,104000101,sweden,59.85355848,15.45489666,0.99,0,0,0.986725664,0.051906759
SW05,2012,104000086,sweden,56.87665328,12.79024972,1.25,0,0.007361963,0.942331288,0.051906759
SW05,2012,104000073,sweden,61.73597403,16.45785745,0.99,0,0,0.992548435,0.051906759
SW05,2012,104000141,sweden,58.91988155,11.41739662,1.26,0,0,0.874769797,0.051906759
SW05,2012,104000110,sweden,56.961963,13.06129874,1.21,0,0,1,0.051906759
SW05,2012,104000056,sweden,56.5709957,13.30077734,1.18,0,0.018276762,0.889033943,0.051906759
SW05,2012,104000038,sweden,62.74460011,17.14521589,1.04,0,0,0.929083665,0.051906759
SW05,2013,104000084,sweden,62.84501102,17.37164106,1.1,0,0,1,0.051906759
SW05,2013,104000074,sweden,57.5633623,14.31561965,1.25,0,0.045627376,0.935361217,0.051906759
SW05,2013,104000148,sweden,56.38718493,14.38372974,1.12,0,0.023310023,0.932400932,0.051906759
SW05,2013,104000149,sweden,57.57078377,13.72861515,1.3,0,0.025491015,0.862097785,0.051906759
SW05,2013,104000086,sweden,56.87665328,12.79024972,1.18,0,0.007361963,0.942331288,0.051906759
SW05,2013,104000142,sweden,60.75884134,16.42234351,1.07,0,0,1,0.051906759
SW05,2013,104000038,sweden,62.74460011,17.14521589,1.06,0,0,0.929083665,0.051906759
SW05,2013,104000101,sweden,59.85355848,15.45489666,0.89,0,0,0.986725664,0.051906759
SW05,2013,104000073,sweden,61.73597403,16.45785745,0.99,0,0,0.992548435,0.051906759
SW05,2013,104000141,sweden,58.91988155,11.41739662,1.22,0,0,0.874769797,0.051906759
SW05,2013,104000105,sweden,63.59719777,19.71432885,0.78,0,0,0.929878049,0.051906759
SW05,2013,104000110,sweden,56.961963,13.06129874,1.23,0,0,1,0.051906759
SW05,2013,104000056,sweden,56.5709957,13.30077734,1.19,0,0.018276762,0.889033943,0.051906759
SW05,2014,104000074,sweden,57.5633623,14.31561965,1.17,0,0.045627376,0.935361217,0.051906759
SW05,2014,104000149,sweden,57.57078377,13.72861515,1.3,0,0.025491015,0.862097785,0.051906759
SW05,2014,104000142,sweden,60.75884134,16.42234351,1,0,0,1,0.051906759
SW05,2014,104000148,sweden,56.38718493,14.38372974,1.13,0,0.023310023,0.932400932,0.051906759
SW05,2014,104000084,sweden,62.84501102,17.37164106,1.11,0,0,1,0.051906759
SW05,2014,104000073,sweden,61.73597403,16.45785745,0.97,0,0,0.992548435,0.051906759
SW05,2014,104000105,sweden,63.59719777,19.71432885,0.78,0,0,0.929878049,0.051906759
SW05,2014,104000086,sweden,56.87665328,12.79024972,1.19,0,0.007361963,0.942331288,0.051906759
SW05,2014,104000038,sweden,62.74460011,17.14521589,1.07,0,0,0.929083665,0.051906759
SW05,2014,104000056,sweden,56.5709957,13.30077734,1.19,0,0.018276762,0.889033943,0.051906759
SW05,2014,104000141,sweden,58.91988155,11.41739662,1.22,0,0,0.874769797,0.051906759
SW05,2014,104000110,sweden,56.961963,13.06129874,1.27,0,0,1,0.051906759
SW05,2014,104000101,sweden,59.85355848,15.45489666,1,0,0,0.986725664,0.051906759
SW05,2015,104000073,sweden,61.73597403,16.45785745,0.78,0,0,0.992548435,0.051906759
SW05,2015,104000074,sweden,57.5633623,14.31561965,1.26,0,0.045627376,0.935361217,0.051906759
SW05,2015,104000056,sweden,56.5709957,13.30077734,1.16,0,0.018276762,0.889033943,0.051906759
SW05,2015,104000086,sweden,56.87665328,12.79024972,1.17,0,0.007361963,0.942331288,0.051906759
SW05,2015,104000148,sweden,56.38718493,14.38372974,1.17,0,0.023310023,0.932400932,0.051906759
SW05,2015,104000084,sweden,62.84501102,17.37164106,1.06,0,0,1,0.051906759
SW05,2015,104000101,sweden,59.85355848,15.45489666,1,0,0,0.986725664,0.051906759
SW05,2015,104000141,sweden,58.91988155,11.41739662,1.2,0,0,0.874769797,0.051906759
SW05,2015,104000142,sweden,60.75884134,16.42234351,1,0,0,1,0.051906759
SW05,2015,104000038,sweden,62.74460011,17.14521589,1.09,0,0,0.929083665,0.051906759
SW05,2015,104000110,sweden,56.961963,13.06129874,1.14,0,0,1,0.051906759
SW05,2015,104000149,sweden,57.57078377,13.72861515,1.31,0,0.025491015,0.862097785,0.051906759
SW05,2015,104000105,sweden,63.59719777,19.71432885,0.87,0,0,0.929878049,0.051906759
SW05,2016,104000084,sweden,62.84501102,17.37164106,1.1,0,0,1,0.051906759
SW05,2016,104000074,sweden,57.5633623,14.31561965,1.23,0,0.045627376,0.935361217,0.051906759
SW05,2016,104000110,sweden,56.961963,13.06129874,1.19,0,0,1,0.051906759
SW05,2016,104000056,sweden,56.5709957,13.30077734,1.21,0,0.018276762,0.889033943,0.051906759
SW05,2016,104000142,sweden,60.75884134,16.42234351,1,0,0,1,0.051906759
SW05,2016,104000149,sweden,57.57078377,13.72861515,1.28,0,0.025491015,0.862097785,0.051906759
SW05,2016,104000086,sweden,56.87665328,12.79024972,1.25,0,0.007361963,0.942331288,0.051906759
SW05,2016,104000148,sweden,56.38718493,14.38372974,1.2,0,0.023310023,0.932400932,0.051906759
SW05,2016,104000073,sweden,61.73597403,16.45785745,0.97,0,0,0.992548435,0.051906759
SW05,2016,104000105,sweden,63.59719777,19.71432885,0.89,0,0,0.929878049,0.051906759
SW05,2016,104000038,sweden,62.74460011,17.14521589,1.04,0,0,0.923505976,0.051906759
SW05,2016,104000141,sweden,58.91988155,11.41739662,1.17,0,0,0.874769797,0.051906759
SW05,2016,104000101,sweden,59.85355848,15.45489666,0.89,0,0,0.986725664,0.051906759
SW05,2017,104000086,sweden,56.87665328,12.79024972,1.24,0,0.013496933,0.936196319,0.051906759
SW05,2017,104000148,sweden,56.38718493,14.38372974,1.2,0,0.023310023,0.928904429,0.051906759
SW05,2017,104000142,sweden,60.75884134,16.42234351,1.09,0,0,1,0.051906759
SW05,2017,104000038,sweden,62.74460011,17.14521589,1.01,0,0,0.908366534,0.051906759
SW05,2017,104000110,sweden,56.961963,13.06129874,1.1,0,0,1,0.051906759
SW05,2017,104000141,sweden,58.91988155,11.41739662,1.18,0,0,0.874769797,0.051906759
SW05,2017,104000149,sweden,57.57078377,13.72861515,1.23,0,0.026326786,0.85791893,0.051906759
SW05,2017,104000074,sweden,57.5633623,14.31561965,1.23,0,0.045627376,0.935361217,0.051906759
SW05,2017,104000073,sweden,61.73597403,16.45785745,0.89,0,0,0.992548435,0.051906759
SW05,2017,104000084,sweden,62.84501102,17.37164106,1.1,0,0,1,0.051906759
SW05,2017,104000105,sweden,63.59719777,19.71432885,0.88,0,0,0.929878049,0.051906759
SW05,2017,104000101,sweden,59.85355848,15.45489666,1,0,0,0.986725664,0.051906759
SW05,2017,104000056,sweden,56.5709957,13.30077734,1.22,0,0.023498695,0.882506527,0.051906759
SW05,2018,104000149,sweden,57.57078377,13.72861515,1.28,0,0.026326786,0.85791893,0.051906759
SW05,2018,104000074,sweden,57.5633623,14.31561965,1.26,0,0.053231939,0.927756654,0.051906759
SW05,2018,104000073,sweden,61.73597403,16.45785745,0.93,0,0,0.992548435,0.051906759
SW05,2018,104000105,sweden,63.59719777,19.71432885,0.89,0,0,0.926829268,0.051906759
SW05,2018,104000038,sweden,62.74460011,17.14521589,1.02,0,0.000796813,0.890836653,0.051906759
SW05,2018,104000056,sweden,56.5709957,13.30077734,1.21,0,0.023498695,0.882506527,0.051906759
SW05,2018,104000141,sweden,58.91988155,11.41739662,1.25,0,0,0.871086556,0.051906759
SW05,2018,104000142,sweden,60.75884134,16.42234351,1.07,0,0,1,0.051906759
SW05,2018,104000086,sweden,56.87665328,12.79024972,1.27,0,0.013496933,0.934969325,0.051906759
SW05,2018,104000148,sweden,56.38718493,14.38372974,1.08,0,0.024475524,0.91025641,0.051906759
SW05,2018,104000084,sweden,62.84501102,17.37164106,1.11,0,0,1,0.051906759
SW05,2018,104000110,sweden,56.961963,13.06129874,1,0,0,1,0.051906759
SW05,2018,104000101,sweden,59.85355848,15.45489666,0.78,0,0,0.986725664,0.051906759
SW05,2019,104000084,sweden,62.84501102,17.37164106,1.06,0,0,0.958333333,0.051906759
SW05,2019,104000142,sweden,60.75884134,16.42234351,1.07,0,0,1,0.051906759
SW05,2019,104000101,sweden,59.85355848,15.45489666,0.89,0,0,0.986725664,0.051906759
SW05,2019,104000105,sweden,63.59719777,19.71432885,0.78,0,0,0.926829268,0.051906759
SW05,2019,104000086,sweden,56.87665328,12.79024972,1.29,0,0.013496933,0.928834356,0.051906759
SW05,2019,104000110,sweden,56.961963,13.06129874,1.16,0,0,1,0.051906759
SW05,2019,104000038,sweden,62.74460011,17.14521589,1.05,0,0.000796813,0.890836653,0.051906759
SW05,2019,104000141,sweden,58.91988155,11.41739662,1.21,0,0,0.869244936,0.051906759
SW05,2019,104000056,sweden,56.5709957,13.30077734,1.17,0,0.026109661,0.873368146,0.051906759
SW05,2019,104000073,sweden,61.73597403,16.45785745,1.01,0,0,0.992548435,0.051906759
SW05,2019,104000148,sweden,56.38718493,14.38372974,1.17,0,0.024475524,0.895104895,0.051906759
SW05,2019,104000074,sweden,57.5633623,14.31561965,1.22,0,0.05513308,0.918250951,0.051906759
SW05,2019,104000149,sweden,57.57078377,13.72861515,1.23,0,0.029251985,0.844128709,0.051906759
UK01,2008,109000026,uk,51.680088,-0.51673913,NA,0.067380353,0.415617128,0.05604534,0.014596176
UK01,2008,109000387,uk,51.690211,-0.587386,0.751887048,0.08026208,0.42014742,0.064701065,0.014596176
